id,img_path,artist
1429,./train/1429.jpg,Sandro Botticelli
1430,./train/1430.jpg,Raphael
1431,./train/1431.jpg,Georges Seurat
1432,./train/1432.jpg,Henri de Toulouse-Lautrec
1433,./train/1433.jpg,Alfred Sisley
1434,./train/1434.jpg,Edgar Degas
1435,./train/1435.jpg,Amedeo Modigliani
1436,./train/1436.jpg,Francisco Goya
1437,./train/1437.jpg,Edgar Degas
1438,./train/1438.jpg,Titian
1439,./train/1439.jpg,Frida Kahlo
1440,./train/1440.jpg,Diego Velazquez
1441,./train/1441.jpg,Vincent van Gogh
1442,./train/1442.jpg,Vincent van Gogh
1443,./train/1443.jpg,Paul Gauguin
1444,./train/1444.jpg,Pablo Picasso
1445,./train/1445.jpg,Pierre-Auguste Renoir
1446,./train/1446.jpg,Leonardo da Vinci
1447,./train/1447.jpg,Raphael
1448,./train/1448.jpg,Alfred Sisley
1449,./train/1449.jpg,Alfred Sisley
1450,./train/1450.jpg,Amedeo Modigliani
1451,./train/1451.jpg,Rembrandt
1452,./train/1452.jpg,Joan Miro
1453,./train/1453.jpg,Amedeo Modigliani
1454,./train/1454.jpg,Edgar Degas
1455,./train/1455.jpg,Pierre-Auguste Renoir
1456,./train/1456.jpg,Georges Seurat
1457,./train/1457.jpg,Michelangelo
1458,./train/1458.jpg,Titian
1459,./train/1459.jpg,Rene Magritte
1460,./train/1460.jpg,Jan van Eyck
1461,./train/1461.jpg,Marc Chagall
1462,./train/1462.jpg,Pierre-Auguste Renoir
1463,./train/1463.jpg,El Greco
1464,./train/1464.jpg,Titian
1465,./train/1465.jpg,Caravaggio
1466,./train/1466.jpg,Albrecht Du rer
1467,./train/1467.jpg,Pablo Picasso
1468,./train/1468.jpg,Pablo Picasso
1469,./train/1469.jpg,Diego Velazquez
1470,./train/1470.jpg,Pierre-Auguste Renoir
1471,./train/1471.jpg,Edgar Degas
1472,./train/1472.jpg,Pieter Bruegel
1473,./train/1473.jpg,Marc Chagall
1474,./train/1474.jpg,Alfred Sisley
1475,./train/1475.jpg,Edgar Degas
1476,./train/1476.jpg,Alfred Sisley
1477,./train/1477.jpg,Vincent van Gogh
1478,./train/1478.jpg,Diego Rivera
1479,./train/1479.jpg,Kazimir Malevich
1480,./train/1480.jpg,Giotto di Bondone
1481,./train/1481.jpg,Andy Warhol
1482,./train/1482.jpg,Rene Magritte
1483,./train/1483.jpg,Edouard Manet
1484,./train/1484.jpg,Vasiliy Kandinskiy
1485,./train/1485.jpg,Andrei Rublev
1486,./train/1486.jpg,Marc Chagall
1487,./train/1487.jpg,El Greco
1488,./train/1488.jpg,Albrecht Du rer
1489,./train/1489.jpg,Raphael
1490,./train/1490.jpg,Pieter Bruegel
1491,./train/1491.jpg,Frida Kahlo
1492,./train/1492.jpg,Edgar Degas
1493,./train/1493.jpg,Vincent van Gogh
1494,./train/1494.jpg,Paul Gauguin
1495,./train/1495.jpg,Peter Paul Rubens
1496,./train/1496.jpg,Edgar Degas
1497,./train/1497.jpg,Pablo Picasso
1498,./train/1498.jpg,Albrecht Du rer
1499,./train/1499.jpg,Frida Kahlo
1500,./train/1500.jpg,Marc Chagall
1501,./train/1501.jpg,Edgar Degas
1502,./train/1502.jpg,Jan van Eyck
1503,./train/1503.jpg,Vincent van Gogh
1504,./train/1504.jpg,Edouard Manet
1505,./train/1505.jpg,Leonardo da Vinci
1506,./train/1506.jpg,Marc Chagall
1507,./train/1507.jpg,Marc Chagall
1508,./train/1508.jpg,Rene Magritte
1509,./train/1509.jpg,Salvador Dali
1510,./train/1510.jpg,Joan Miro
1511,./train/1511.jpg,Andrei Rublev
1512,./train/1512.jpg,Vincent van Gogh
1513,./train/1513.jpg,Vincent van Gogh
1514,./train/1514.jpg,Rene Magritte
1515,./train/1515.jpg,Kazimir Malevich
1516,./train/1516.jpg,Sandro Botticelli
1517,./train/1517.jpg,Paul Klee
1518,./train/1518.jpg,Rembrandt
1519,./train/1519.jpg,Rene Magritte
1520,./train/1520.jpg,Rembrandt
1521,./train/1521.jpg,Alfred Sisley
1522,./train/1522.jpg,Kazimir Malevich
1523,./train/1523.jpg,Diego Velazquez
1524,./train/1524.jpg,Pablo Picasso
1525,./train/1525.jpg,Piet Mondrian
1526,./train/1526.jpg,Hieronymus Bosch
1527,./train/1527.jpg,Edgar Degas
1528,./train/1528.jpg,Marc Chagall
1529,./train/1529.jpg,Paul Gauguin
1530,./train/1530.jpg,Vasiliy Kandinskiy
1531,./train/1531.jpg,Edgar Degas
1532,./train/1532.jpg,Paul Klee
1533,./train/1533.jpg,Andrei Rublev
1534,./train/1534.jpg,Francisco Goya
1535,./train/1535.jpg,Caravaggio
1536,./train/1536.jpg,Albrecht Du rer
1537,./train/1537.jpg,Rene Magritte
1538,./train/1538.jpg,Mikhail Vrubel
1539,./train/1539.jpg,Vincent van Gogh
1540,./train/1540.jpg,Amedeo Modigliani
1541,./train/1541.jpg,Edgar Degas
1542,./train/1542.jpg,Henri Matisse
1543,./train/1543.jpg,Vincent van Gogh
1544,./train/1544.jpg,Henri Rousseau
1545,./train/1545.jpg,Jan van Eyck
1546,./train/1546.jpg,Vincent van Gogh
1547,./train/1547.jpg,Albrecht Du rer
1548,./train/1548.jpg,Henri de Toulouse-Lautrec
1549,./train/1549.jpg,Henri de Toulouse-Lautrec
1550,./train/1550.jpg,Andrei Rublev
1551,./train/1551.jpg,Andy Warhol
1552,./train/1552.jpg,Paul Gauguin
1553,./train/1553.jpg,Albrecht Du rer
1554,./train/1554.jpg,Rene Magritte
1555,./train/1555.jpg,Diego Velazquez
1556,./train/1556.jpg,Albrecht Du rer
1557,./train/1557.jpg,Edgar Degas
1558,./train/1558.jpg,Pablo Picasso
1559,./train/1559.jpg,Paul Gauguin
1560,./train/1560.jpg,Salvador Dali
1561,./train/1561.jpg,Giotto di Bondone
1562,./train/1562.jpg,Edgar Degas
1563,./train/1563.jpg,Claude Monet
1564,./train/1564.jpg,Marc Chagall
1565,./train/1565.jpg,Vincent van Gogh
1566,./train/1566.jpg,Rembrandt
1567,./train/1567.jpg,Paul Klee
1568,./train/1568.jpg,Francisco Goya
1569,./train/1569.jpg,Titian
1570,./train/1570.jpg,Edvard Munch
1571,./train/1571.jpg,Pablo Picasso
1572,./train/1572.jpg,Joan Miro
1573,./train/1573.jpg,Vincent van Gogh
1574,./train/1574.jpg,Piet Mondrian
1575,./train/1575.jpg,Peter Paul Rubens
1576,./train/1576.jpg,El Greco
1577,./train/1577.jpg,Hieronymus Bosch
1578,./train/1578.jpg,Edouard Manet
1579,./train/1579.jpg,Francisco Goya
1580,./train/1580.jpg,Titian
1581,./train/1581.jpg,Henri Matisse
1582,./train/1582.jpg,Raphael
1583,./train/1583.jpg,Paul Gauguin
1584,./train/1584.jpg,Francisco Goya
1585,./train/1585.jpg,Pierre-Auguste Renoir
1586,./train/1586.jpg,Eugene Delacroix
1587,./train/1587.jpg,Titian
1588,./train/1588.jpg,Pablo Picasso
1589,./train/1589.jpg,Vincent van Gogh
1590,./train/1590.jpg,Hieronymus Bosch
1591,./train/1591.jpg,Sandro Botticelli
1592,./train/1592.jpg,Rene Magritte
1593,./train/1593.jpg,Alfred Sisley
1594,./train/1594.jpg,Marc Chagall
1595,./train/1595.jpg,Pablo Picasso
1596,./train/1596.jpg,Diego Velazquez
1597,./train/1597.jpg,Salvador Dali
1598,./train/1598.jpg,Vincent van Gogh
1599,./train/1599.jpg,Henri Rousseau
1600,./train/1600.jpg,Peter Paul Rubens
1601,./train/1601.jpg,Eugene Delacroix
1602,./train/1602.jpg,Jan van Eyck
1603,./train/1603.jpg,Marc Chagall
1604,./train/1604.jpg,Pierre-Auguste Renoir
1605,./train/1605.jpg,Vincent van Gogh
1606,./train/1606.jpg,Diego Velazquez
1607,./train/1607.jpg,Pablo Picasso
1608,./train/1608.jpg,Hieronymus Bosch
1609,./train/1609.jpg,Kazimir Malevich
1610,./train/1610.jpg,Albrecht Du rer
1611,./train/1611.jpg,Rembrandt
1612,./train/1612.jpg,Andy Warhol
1613,./train/1613.jpg,Vincent van Gogh
1614,./train/1614.jpg,Alfred Sisley
1615,./train/1615.jpg,Gustave Courbet
1616,./train/1616.jpg,Giotto di Bondone
1617,./train/1617.jpg,Diego Velazquez
1618,./train/1618.jpg,Albrecht Du rer
1619,./train/1619.jpg,Edgar Degas
1620,./train/1620.jpg,El Greco
1621,./train/1621.jpg,Gustave Courbet
1622,./train/1622.jpg,Albrecht Du rer
1623,./train/1623.jpg,Henri de Toulouse-Lautrec
1624,./train/1624.jpg,Rembrandt
1625,./train/1625.jpg,Paul Klee
1626,./train/1626.jpg,Pablo Picasso
1627,./train/1627.jpg,Henri de Toulouse-Lautrec
1628,./train/1628.jpg,Pablo Picasso
1629,./train/1629.jpg,Rene Magritte
1630,./train/1630.jpg,Michelangelo
1631,./train/1631.jpg,Titian
1632,./train/1632.jpg,Paul Gauguin
1633,./train/1633.jpg,Vincent van Gogh
1634,./train/1634.jpg,Rembrandt
1635,./train/1635.jpg,Alfred Sisley
1636,./train/1636.jpg,Jan van Eyck
1637,./train/1637.jpg,Sandro Botticelli
1638,./train/1638.jpg,Rene Magritte
1639,./train/1639.jpg,Frida Kahlo
1640,./train/1640.jpg,Amedeo Modigliani
1641,./train/1641.jpg,Paul Klee
1642,./train/1642.jpg,Andy Warhol
1643,./train/1643.jpg,Alfred Sisley
1644,./train/1644.jpg,Henri Matisse
1645,./train/1645.jpg,Diego Velazquez
1646,./train/1646.jpg,Edouard Manet
1647,./train/1647.jpg,Vincent van Gogh
1648,./train/1648.jpg,Titian
1649,./train/1649.jpg,Kazimir Malevich
1650,./train/1650.jpg,Giotto di Bondone
1651,./train/1651.jpg,Henri Matisse
1652,./train/1652.jpg,Diego Rivera
1653,./train/1653.jpg,Vincent van Gogh
1654,./train/1654.jpg,Georges Seurat
1655,./train/1655.jpg,Marc Chagall
1656,./train/1656.jpg,Francisco Goya
1657,./train/1657.jpg,Titian
1658,./train/1658.jpg,Edgar Degas
1659,./train/1659.jpg,Pierre-Auguste Renoir
1660,./train/1660.jpg,Alfred Sisley
1661,./train/1661.jpg,Caravaggio
1662,./train/1662.jpg,Pierre-Auguste Renoir
1663,./train/1663.jpg,Mikhail Vrubel
1664,./train/1664.jpg,Rene Magritte
1665,./train/1665.jpg,Pablo Picasso
1666,./train/1666.jpg,Paul Gauguin
1667,./train/1667.jpg,Marc Chagall
1668,./train/1668.jpg,Paul Klee
1669,./train/1669.jpg,Titian
1670,./train/1670.jpg,Albrecht Du rer
1671,./train/1671.jpg,Edgar Degas
1672,./train/1672.jpg,Camille Pissarro
1673,./train/1673.jpg,Pierre-Auguste Renoir
1674,./train/1674.jpg,Henri Matisse
1675,./train/1675.jpg,Edgar Degas
1676,./train/1676.jpg,Edvard Munch
1677,./train/1677.jpg,Vincent van Gogh
1678,./train/1678.jpg,Diego Velazquez
1679,./train/1679.jpg,Paul Klee
1680,./train/1680.jpg,Pablo Picasso
1681,./train/1681.jpg,Amedeo Modigliani
1682,./train/1682.jpg,Paul Klee
1683,./train/1683.jpg,Hieronymus Bosch
1684,./train/1684.jpg,Edgar Degas
1685,./train/1685.jpg,Alfred Sisley
1686,./train/1686.jpg,Albrecht Du rer
1687,./train/1687.jpg,Vincent van Gogh
1688,./train/1688.jpg,Andy Warhol
1689,./train/1689.jpg,Rene Magritte
1690,./train/1690.jpg,Salvador Dali
1691,./train/1691.jpg,Henri Rousseau
1692,./train/1692.jpg,Pierre-Auguste Renoir
1693,./train/1693.jpg,Vincent van Gogh
1694,./train/1694.jpg,Francisco Goya
1695,./train/1695.jpg,Camille Pissarro
1696,./train/1696.jpg,Joan Miro
1697,./train/1697.jpg,Paul Gauguin
1698,./train/1698.jpg,Edgar Degas
1699,./train/1699.jpg,Vincent van Gogh
1700,./train/1700.jpg,Giotto di Bondone
1701,./train/1701.jpg,Pierre-Auguste Renoir
1702,./train/1702.jpg,Albrecht Du rer
1703,./train/1703.jpg,Kazimir Malevich
1704,./train/1704.jpg,Titian
1705,./train/1705.jpg,Francisco Goya
1706,./train/1706.jpg,Frida Kahlo
1707,./train/1707.jpg,Titian
1708,./train/1708.jpg,Hieronymus Bosch
1709,./train/1709.jpg,Jan van Eyck
1710,./train/1710.jpg,Pablo Picasso
1711,./train/1711.jpg,Vincent van Gogh
1712,./train/1712.jpg,Pieter Bruegel
1713,./train/1713.jpg,Edgar Degas
1714,./train/1714.jpg,Leonardo da Vinci
1715,./train/1715.jpg,Pablo Picasso
1716,./train/1716.jpg,Rene Magritte
1717,./train/1717.jpg,Paul Gauguin
1718,./train/1718.jpg,Vincent van Gogh
1719,./train/1719.jpg,Albrecht Du rer
1720,./train/1720.jpg,Paul Gauguin
1721,./train/1721.jpg,Hieronymus Bosch
1722,./train/1722.jpg,Hieronymus Bosch
1723,./train/1723.jpg,Pieter Bruegel
1724,./train/1724.jpg,Henri Matisse
1725,./train/1725.jpg,Albrecht Du rer
1726,./train/1726.jpg,Camille Pissarro
1727,./train/1727.jpg,Frida Kahlo
1728,./train/1728.jpg,Hieronymus Bosch
1729,./train/1729.jpg,Albrecht Du rer
1730,./train/1730.jpg,Edgar Degas
1731,./train/1731.jpg,Vincent van Gogh
1732,./train/1732.jpg,Edgar Degas
1733,./train/1733.jpg,Henri de Toulouse-Lautrec
1734,./train/1734.jpg,Frida Kahlo
1735,./train/1735.jpg,Raphael
1736,./train/1736.jpg,Gustav Klimt
1737,./train/1737.jpg,Leonardo da Vinci
1738,./train/1738.jpg,Edgar Degas
1739,./train/1739.jpg,Pierre-Auguste Renoir
1740,./train/1740.jpg,Alfred Sisley
1741,./train/1741.jpg,Henri Matisse
1742,./train/1742.jpg,Salvador Dali
1743,./train/1743.jpg,Francisco Goya
1744,./train/1744.jpg,Mikhail Vrubel
1745,./train/1745.jpg,Rene Magritte
1746,./train/1746.jpg,Rembrandt
1747,./train/1747.jpg,Marc Chagall
1748,./train/1748.jpg,Joan Miro
1749,./train/1749.jpg,William Turner
1750,./train/1750.jpg,Vincent van Gogh
1751,./train/1751.jpg,Albrecht Du rer
1752,./train/1752.jpg,Vincent van Gogh
1753,./train/1753.jpg,Paul Gauguin
1754,./train/1754.jpg,Albrecht Du rer
1755,./train/1755.jpg,Henri de Toulouse-Lautrec
1756,./train/1756.jpg,Francisco Goya
1757,./train/1757.jpg,Albrecht Du rer
1758,./train/1758.jpg,Marc Chagall
1759,./train/1759.jpg,Gustav Klimt
1760,./train/1760.jpg,Vincent van Gogh
1761,./train/1761.jpg,Paul Klee
1762,./train/1762.jpg,Mikhail Vrubel
1763,./train/1763.jpg,Pierre-Auguste Renoir
1764,./train/1764.jpg,Vincent van Gogh
1765,./train/1765.jpg,Piet Mondrian
1766,./train/1766.jpg,Marc Chagall
1767,./train/1767.jpg,Paul Klee
1768,./train/1768.jpg,Albrecht Du rer
1769,./train/1769.jpg,Peter Paul Rubens
1770,./train/1770.jpg,Peter Paul Rubens
1771,./train/1771.jpg,Pieter Bruegel
1772,./train/1772.jpg,Rene Magritte
1773,./train/1773.jpg,Marc Chagall
1774,./train/1774.jpg,Henri de Toulouse-Lautrec
1775,./train/1775.jpg,Diego Velazquez
1776,./train/1776.jpg,Kazimir Malevich
1777,./train/1777.jpg,Pablo Picasso
1778,./train/1778.jpg,Paul Gauguin
1779,./train/1779.jpg,Sandro Botticelli
1780,./train/1780.jpg,Albrecht Du rer
1781,./train/1781.jpg,Andrei Rublev
1782,./train/1782.jpg,Vincent van Gogh
1783,./train/1783.jpg,Paul Klee
1784,./train/1784.jpg,Titian
1785,./train/1785.jpg,Vincent van Gogh
1786,./train/1786.jpg,Sandro Botticelli
1787,./train/1787.jpg,Eugene Delacroix
1788,./train/1788.jpg,Kazimir Malevich
1789,./train/1789.jpg,Edvard Munch
1790,./train/1790.jpg,Titian
1791,./train/1791.jpg,Pablo Picasso
1792,./train/1792.jpg,Vincent van Gogh
1793,./train/1793.jpg,Vincent van Gogh
1794,./train/1794.jpg,Titian
1795,./train/1795.jpg,Paul Klee
1796,./train/1796.jpg,Pierre-Auguste Renoir
1797,./train/1797.jpg,Claude Monet
1798,./train/1798.jpg,Rembrandt
1799,./train/1799.jpg,Paul Gauguin
1800,./train/1800.jpg,Camille Pissarro
1801,./train/1801.jpg,Joan Miro
1802,./train/1802.jpg,Pablo Picasso
1803,./train/1803.jpg,Rene Magritte
1804,./train/1804.jpg,Sandro Botticelli
1805,./train/1805.jpg,Giotto di Bondone
1806,./train/1806.jpg,Camille Pissarro
1807,./train/1807.jpg,Pablo Picasso
1808,./train/1808.jpg,Rembrandt
1809,./train/1809.jpg,Paul Gauguin
1810,./train/1810.jpg,Pablo Picasso
1811,./train/1811.jpg,Frida Kahlo
1812,./train/1812.jpg,Kazimir Malevich
1813,./train/1813.jpg,Paul Gauguin
1814,./train/1814.jpg,Vincent van Gogh
1815,./train/1815.jpg,Paul Gauguin
1816,./train/1816.jpg,Paul Klee
1817,./train/1817.jpg,Rene Magritte
1818,./train/1818.jpg,Eugene Delacroix
1819,./train/1819.jpg,Vincent van Gogh
1820,./train/1820.jpg,Titian
1821,./train/1821.jpg,Joan Miro
1822,./train/1822.jpg,Francisco Goya
1823,./train/1823.jpg,Vincent van Gogh
1824,./train/1824.jpg,Jan van Eyck
1825,./train/1825.jpg,Edgar Degas
1826,./train/1826.jpg,Vincent van Gogh
1827,./train/1827.jpg,Henri Matisse
1828,./train/1828.jpg,Mikhail Vrubel
1829,./train/1829.jpg,Frida Kahlo
1830,./train/1830.jpg,Leonardo da Vinci
1831,./train/1831.jpg,Mikhail Vrubel
1832,./train/1832.jpg,Edgar Degas
1833,./train/1833.jpg,Kazimir Malevich
1834,./train/1834.jpg,Raphael
1835,./train/1835.jpg,Vincent van Gogh
1836,./train/1836.jpg,Rembrandt
1837,./train/1837.jpg,Vasiliy Kandinskiy
1838,./train/1838.jpg,Francisco Goya
1839,./train/1839.jpg,Pieter Bruegel
1840,./train/1840.jpg,El Greco
1841,./train/1841.jpg,Edouard Manet
1842,./train/1842.jpg,Edouard Manet
1843,./train/1843.jpg,Henri Matisse
1844,./train/1844.jpg,Pablo Picasso
1845,./train/1845.jpg,Hieronymus Bosch
1846,./train/1846.jpg,Rene Magritte
1847,./train/1847.jpg,Pieter Bruegel
1848,./train/1848.jpg,Paul Klee
1849,./train/1849.jpg,Mikhail Vrubel
1850,./train/1850.jpg,Rene Magritte
1851,./train/1851.jpg,Albrecht Du rer
1852,./train/1852.jpg,Frida Kahlo
1853,./train/1853.jpg,Hieronymus Bosch
1854,./train/1854.jpg,Hieronymus Bosch
1855,./train/1855.jpg,Vincent van Gogh
1856,./train/1856.jpg,Edgar Degas
1857,./train/1857.jpg,Paul Klee
1858,./train/1858.jpg,Francisco Goya
1859,./train/1859.jpg,Vincent van Gogh
1860,./train/1860.jpg,Mikhail Vrubel
1861,./train/1861.jpg,Rene Magritte
1862,./train/1862.jpg,Rembrandt
1863,./train/1863.jpg,Pablo Picasso
1864,./train/1864.jpg,Georges Seurat
1865,./train/1865.jpg,Rene Magritte
1866,./train/1866.jpg,Vasiliy Kandinskiy
1867,./train/1867.jpg,Henri Matisse
1868,./train/1868.jpg,Pablo Picasso
1869,./train/1869.jpg,Rembrandt
1870,./train/1870.jpg,Pablo Picasso
1871,./train/1871.jpg,Sandro Botticelli
1872,./train/1872.jpg,Paul Gauguin
1873,./train/1873.jpg,Edgar Degas
1874,./train/1874.jpg,Rembrandt
1875,./train/1875.jpg,Andrei Rublev
1876,./train/1876.jpg,Alfred Sisley
1877,./train/1877.jpg,Pierre-Auguste Renoir
1878,./train/1878.jpg,Paul Klee
1879,./train/1879.jpg,Claude Monet
1880,./train/1880.jpg,Edgar Degas
1881,./train/1881.jpg,Pieter Bruegel
1882,./train/1882.jpg,Titian
1883,./train/1883.jpg,Hieronymus Bosch
1884,./train/1884.jpg,Pierre-Auguste Renoir
1885,./train/1885.jpg,El Greco
1886,./train/1886.jpg,Vincent van Gogh
1887,./train/1887.jpg,Pierre-Auguste Renoir
1888,./train/1888.jpg,Piet Mondrian
1889,./train/1889.jpg,Henri Matisse
1890,./train/1890.jpg,Rene Magritte
1891,./train/1891.jpg,Henri Rousseau
1892,./train/1892.jpg,Pablo Picasso
1893,./train/1893.jpg,Camille Pissarro
1894,./train/1894.jpg,Vincent van Gogh
1895,./train/1895.jpg,Rene Magritte
1896,./train/1896.jpg,Pablo Picasso
1897,./train/1897.jpg,Pierre-Auguste Renoir
1898,./train/1898.jpg,Peter Paul Rubens
1899,./train/1899.jpg,Hieronymus Bosch
1900,./train/1900.jpg,Francisco Goya
1901,./train/1901.jpg,Pablo Picasso
1902,./train/1902.jpg,Vincent van Gogh
1903,./train/1903.jpg,Joan Miro
1904,./train/1904.jpg,Pablo Picasso
1905,./train/1905.jpg,Titian
1906,./train/1906.jpg,Paul Klee
1907,./train/1907.jpg,Edgar Degas
1908,./train/1908.jpg,Salvador Dali
1909,./train/1909.jpg,Edgar Degas
1910,./train/1910.jpg,Edgar Degas
1911,./train/1911.jpg,Pablo Picasso
1912,./train/1912.jpg,Henri Matisse
1913,./train/1913.jpg,Raphael
1914,./train/1914.jpg,Pablo Picasso
1915,./train/1915.jpg,Edgar Degas
1916,./train/1916.jpg,Edgar Degas
1917,./train/1917.jpg,Rene Magritte
1918,./train/1918.jpg,Pablo Picasso
1919,./train/1919.jpg,Vasiliy Kandinskiy
1920,./train/1920.jpg,Alfred Sisley
1921,./train/1921.jpg,Titian
1922,./train/1922.jpg,Henri Rousseau
1923,./train/1923.jpg,Henri Matisse
1924,./train/1924.jpg,Mikhail Vrubel
1925,./train/1925.jpg,Paul Klee
1926,./train/1926.jpg,Albrecht Du rer
1927,./train/1927.jpg,Vincent van Gogh
1928,./train/1928.jpg,El Greco
1929,./train/1929.jpg,Henri de Toulouse-Lautrec
1930,./train/1930.jpg,Edgar Degas
1931,./train/1931.jpg,Vincent van Gogh
1932,./train/1932.jpg,Rembrandt
1933,./train/1933.jpg,Joan Miro
1934,./train/1934.jpg,Henri Matisse
1935,./train/1935.jpg,Andy Warhol
1936,./train/1936.jpg,Francisco Goya
1937,./train/1937.jpg,Edgar Degas
1938,./train/1938.jpg,Peter Paul Rubens
1939,./train/1939.jpg,Pierre-Auguste Renoir
1940,./train/1940.jpg,Paul Gauguin
1941,./train/1941.jpg,Rembrandt
1942,./train/1942.jpg,Paul Gauguin
1943,./train/1943.jpg,Camille Pissarro
1944,./train/1944.jpg,Henri de Toulouse-Lautrec
1945,./train/1945.jpg,Vincent van Gogh
1946,./train/1946.jpg,Rembrandt
1947,./train/1947.jpg,Pierre-Auguste Renoir
1948,./train/1948.jpg,Kazimir Malevich
1949,./train/1949.jpg,Albrecht Du rer
1950,./train/1950.jpg,Amedeo Modigliani
1951,./train/1951.jpg,Henri Matisse
1952,./train/1952.jpg,Gustav Klimt
1953,./train/1953.jpg,Hieronymus Bosch
1954,./train/1954.jpg,Vincent van Gogh
1955,./train/1955.jpg,Marc Chagall
1956,./train/1956.jpg,William Turner
1957,./train/1957.jpg,Edouard Manet
1958,./train/1958.jpg,Paul Gauguin
1959,./train/1959.jpg,Jan van Eyck
1960,./train/1960.jpg,Andy Warhol
1961,./train/1961.jpg,Amedeo Modigliani
1962,./train/1962.jpg,Vincent van Gogh
1963,./train/1963.jpg,Kazimir Malevich
1964,./train/1964.jpg,Frida Kahlo
1965,./train/1965.jpg,Francisco Goya
1966,./train/1966.jpg,Leonardo da Vinci
1967,./train/1967.jpg,Albrecht Du rer
1968,./train/1968.jpg,Rene Magritte
1969,./train/1969.jpg,Leonardo da Vinci
1970,./train/1970.jpg,Sandro Botticelli
1971,./train/1971.jpg,Edgar Degas
1972,./train/1972.jpg,Frida Kahlo
1973,./train/1973.jpg,Edouard Manet
1974,./train/1974.jpg,Jan van Eyck
1975,./train/1975.jpg,Joan Miro
1976,./train/1976.jpg,Rembrandt
1977,./train/1977.jpg,Sandro Botticelli
1978,./train/1978.jpg,Vincent van Gogh
1979,./train/1979.jpg,Paul Gauguin
1980,./train/1980.jpg,Jan van Eyck
1981,./train/1981.jpg,Pierre-Auguste Renoir
1982,./train/1982.jpg,Henri de Toulouse-Lautrec
1983,./train/1983.jpg,Paul Klee
1984,./train/1984.jpg,Piet Mondrian
1985,./train/1985.jpg,Kazimir Malevich
1986,./train/1986.jpg,Edvard Munch
1987,./train/1987.jpg,Paul Gauguin
1988,./train/1988.jpg,Diego Velazquez
1989,./train/1989.jpg,Amedeo Modigliani
1990,./train/1990.jpg,Marc Chagall
1991,./train/1991.jpg,Paul Gauguin
1992,./train/1992.jpg,Vincent van Gogh
1993,./train/1993.jpg,Rembrandt
1994,./train/1994.jpg,Salvador Dali
1995,./train/1995.jpg,Pablo Picasso
1996,./train/1996.jpg,Pablo Picasso
1997,./train/1997.jpg,Amedeo Modigliani
1998,./train/1998.jpg,Paul Cezanne
1999,./train/1999.jpg,Mikhail Vrubel
2000,./train/2000.jpg,Joan Miro
2001,./train/2001.jpg,Edgar Degas
2002,./train/2002.jpg,Rembrandt
2003,./train/2003.jpg,Vincent van Gogh
2004,./train/2004.jpg,Vasiliy Kandinskiy
2005,./train/2005.jpg,Paul Gauguin
2006,./train/2006.jpg,Edgar Degas
2007,./train/2007.jpg,Titian
2008,./train/2008.jpg,Edgar Degas
2009,./train/2009.jpg,Marc Chagall
2010,./train/2010.jpg,Pablo Picasso
2011,./train/2011.jpg,Edgar Degas
2012,./train/2012.jpg,Pablo Picasso
2013,./train/2013.jpg,Henri Matisse
2014,./train/2014.jpg,Paul Gauguin
2015,./train/2015.jpg,Alfred Sisley
2016,./train/2016.jpg,Diego Velazquez
2017,./train/2017.jpg,Vincent van Gogh
2018,./train/2018.jpg,Henri de Toulouse-Lautrec
2019,./train/2019.jpg,Pieter Bruegel
2020,./train/2020.jpg,Pieter Bruegel
2021,./train/2021.jpg,Edgar Degas
2022,./train/2022.jpg,Peter Paul Rubens
2023,./train/2023.jpg,Paul Klee
2024,./train/2024.jpg,Edgar Degas
2025,./train/2025.jpg,Caravaggio
2026,./train/2026.jpg,Edgar Degas
2027,./train/2027.jpg,Francisco Goya
2028,./train/2028.jpg,Gustave Courbet
2029,./train/2029.jpg,Edgar Degas
2030,./train/2030.jpg,Edgar Degas
2031,./train/2031.jpg,Kazimir Malevich
2032,./train/2032.jpg,Henri de Toulouse-Lautrec
2033,./train/2033.jpg,Michelangelo
2034,./train/2034.jpg,Edgar Degas
2035,./train/2035.jpg,Alfred Sisley
2036,./train/2036.jpg,Frida Kahlo
2037,./train/2037.jpg,William Turner
2038,./train/2038.jpg,Leonardo da Vinci
2039,./train/2039.jpg,Piet Mondrian
2040,./train/2040.jpg,Vincent van Gogh
2041,./train/2041.jpg,Edgar Degas
2042,./train/2042.jpg,Pierre-Auguste Renoir
2043,./train/2043.jpg,Diego Velazquez
2044,./train/2044.jpg,Andy Warhol
2045,./train/2045.jpg,Francisco Goya
2046,./train/2046.jpg,Paul Klee
2047,./train/2047.jpg,Frida Kahlo
2048,./train/2048.jpg,Pierre-Auguste Renoir
2049,./train/2049.jpg,Edgar Degas
2050,./train/2050.jpg,Mikhail Vrubel
2051,./train/2051.jpg,Henri Rousseau
2052,./train/2052.jpg,Paul Klee
2053,./train/2053.jpg,Hieronymus Bosch
2054,./train/2054.jpg,Vincent van Gogh
2055,./train/2055.jpg,Albrecht Du rer
2056,./train/2056.jpg,Vincent van Gogh
2057,./train/2057.jpg,Joan Miro
2058,./train/2058.jpg,Leonardo da Vinci
2059,./train/2059.jpg,Joan Miro
2060,./train/2060.jpg,Pieter Bruegel
2061,./train/2061.jpg,Rembrandt
2062,./train/2062.jpg,Edgar Degas
2063,./train/2063.jpg,Vincent van Gogh
